Tau: 2, ID Rate: 0.3878504672897196
Tau: 3, ID Rate: 0.366822429906542
Tau: 4, ID Rate: 0.35864485981308414
Tau: 5, ID Rate: 0.3539719626168224
Tau: 6, ID Rate: 0.3469626168224299
Tau: 7, ID Rate: 0.3411214953271028
Tau: 8, ID Rate: 0.33761682242990654
Tau: 9, ID Rate: 0.3294392523364486
Tau: 10, ID Rate: 0.32710280373831774
