Tau: 2, ID Rate: 0.21612149532710279
Tau: 3, ID Rate: 0.22429906542056074
Tau: 4, ID Rate: 0.23714953271028036
Tau: 5, ID Rate: 0.24766355140186913
Tau: 6, ID Rate: 0.2546728971962617
Tau: 7, ID Rate: 0.25934579439252337
Tau: 8, ID Rate: 0.25934579439252337
Tau: 9, ID Rate: 0.2605140186915888
Tau: 10, ID Rate: 0.2546728971962617
