Tau: 2, ID Rate: 0.1483644859813084
Tau: 3, ID Rate: 0.1483644859813084
Tau: 4, ID Rate: 0.14719626168224298
Tau: 5, ID Rate: 0.14719626168224298
Tau: 6, ID Rate: 0.15186915887850466
Tau: 7, ID Rate: 0.1553738317757009
Tau: 8, ID Rate: 0.16238317757009346
Tau: 9, ID Rate: 0.16238317757009346
Tau: 10, ID Rate: 0.15771028037383178
