Tau: 0, ID Rate: 0.09462616822429906
Tau: 0.001, ID Rate: 0.0514018691588785
Tau: 0.2, ID Rate: 0.07009345794392523
Tau: 0.3, ID Rate: 0.0794392523364486
Tau: 0.4, ID Rate: 0.0852803738317757
Tau: 0.5, ID Rate: 0.08878504672897196
Tau: 0.6, ID Rate: 0.09462616822429906
Tau: 0.7, ID Rate: 0.0969626168224299
Tau: 0.8, ID Rate: 0.09813084112149532
Tau: 0.9, ID Rate: 0.10163551401869159
Tau: 1, ID Rate: 0.102803738317757
