Tau: 0, ID Rate: 0.7605140186915887
Tau: 0.001, ID Rate: 0.8247663551401869
Tau: 0.2, ID Rate: 0.8130841121495327
Tau: 0.3, ID Rate: 0.8072429906542056
Tau: 0.4, ID Rate: 0.7990654205607477
Tau: 0.5, ID Rate: 0.7885514018691588
Tau: 0.6, ID Rate: 0.7862149532710281
Tau: 0.7, ID Rate: 0.7838785046728972
Tau: 0.8, ID Rate: 0.7757009345794392
Tau: 0.9, ID Rate: 0.7663551401869159
Tau: 1, ID Rate: 0.7605140186915887
