Tau: 2, ID Rate: 0.31658878504672894
Tau: 3, ID Rate: 0.32242990654205606
Tau: 4, ID Rate: 0.33060747663551404
Tau: 5, ID Rate: 0.33644859813084116
Tau: 6, ID Rate: 0.34462616822429903
Tau: 7, ID Rate: 0.34345794392523366
Tau: 8, ID Rate: 0.3411214953271028
Tau: 9, ID Rate: 0.3481308411214953
Tau: 10, ID Rate: 0.3539719626168224
