Tau: 0, ID Rate: 0.4077102803738318
Tau: 0.001, ID Rate: 0.580607476635514
Tau: 0.01, ID Rate: 0.44042056074766356
Tau: 0.1, ID Rate: 0.30257009345794394
Tau: 0.2, ID Rate: 0.28037383177570097
Tau: 0.3, ID Rate: 0.27686915887850466
Tau: 0.4, ID Rate: 0.28154205607476634
Tau: 0.5, ID Rate: 0.2838785046728972
Tau: 0.6, ID Rate: 0.286214953271028
Tau: 0.7, ID Rate: 0.29439252336448596
Tau: 0.8, ID Rate: 0.2978971962616822
Tau: 0.9, ID Rate: 0.3002336448598131
Tau: 1, ID Rate: 0.3002336448598131
