Tau: 2, ID Rate: 0.735981308411215
Tau: 3, ID Rate: 0.7126168224299065
Tau: 4, ID Rate: 0.7009345794392523
Tau: 5, ID Rate: 0.6869158878504673
Tau: 6, ID Rate: 0.6764018691588785
Tau: 7, ID Rate: 0.6623831775700935
Tau: 8, ID Rate: 0.655373831775701
Tau: 9, ID Rate: 0.6448598130841121
Tau: 10, ID Rate: 0.6320093457943925
