Tau: 0, ID Rate: 0.30257009345794394
Tau: 0.001, ID Rate: 0.4602803738317757
Tau: 0.01, ID Rate: 0.3481308411214953
Tau: 0.1, ID Rate: 0.19626168224299065
Tau: 0.2, ID Rate: 0.1810747663551402
Tau: 0.3, ID Rate: 0.1764018691588785
Tau: 0.4, ID Rate: 0.16822429906542055
Tau: 0.5, ID Rate: 0.16355140186915887
Tau: 0.6, ID Rate: 0.1588785046728972
Tau: 0.7, ID Rate: 0.15771028037383178
Tau: 0.8, ID Rate: 0.1530373831775701
Tau: 0.9, ID Rate: 0.15186915887850466
Tau: 1, ID Rate: 0.1542056074766355
