Tau: 2, ID Rate: 0.39953271028037385
Tau: 3, ID Rate: 0.3983644859813084
Tau: 4, ID Rate: 0.3983644859813084
Tau: 5, ID Rate: 0.39953271028037385
Tau: 6, ID Rate: 0.39953271028037385
Tau: 7, ID Rate: 0.39953271028037385
Tau: 8, ID Rate: 0.3925233644859813
Tau: 9, ID Rate: 0.39135514018691586
Tau: 10, ID Rate: 0.38901869158878505
