Tau: 0, ID Rate: 0.6273364485981308
Tau: 0.001, ID Rate: 0.6565420560747663
Tau: 0.01, ID Rate: 0.6904205607476636
Tau: 0.1, ID Rate: 0.5432242990654206
Tau: 0.2, ID Rate: 0.491822429906542
Tau: 0.3, ID Rate: 0.4661214953271028
Tau: 0.4, ID Rate: 0.4532710280373832
Tau: 0.5, ID Rate: 0.44742990654205606
Tau: 0.6, ID Rate: 0.4392523364485982
Tau: 0.7, ID Rate: 0.43224299065420557
Tau: 0.8, ID Rate: 0.4287383177570093
Tau: 0.9, ID Rate: 0.4287383177570093
Tau: 1, ID Rate: 0.4217289719626168
