Tau: 0, ID Rate: 0.5852803738317758
Tau: 0.001, ID Rate: 0.677570093457944
Tau: 0.01, ID Rate: 0.6787383177570093
Tau: 0.1, ID Rate: 0.5210280373831776
Tau: 0.2, ID Rate: 0.5
Tau: 0.3, ID Rate: 0.4929906542056075
Tau: 0.4, ID Rate: 0.49065420560747663
Tau: 0.5, ID Rate: 0.49649532710280375
Tau: 0.6, ID Rate: 0.4941588785046729
Tau: 0.7, ID Rate: 0.4929906542056075
Tau: 0.8, ID Rate: 0.4929906542056075
Tau: 0.9, ID Rate: 0.491822429906542
Tau: 1, ID Rate: 0.49065420560747663
