Tau: 0, ID Rate: 0.6577102803738317
Tau: 0.001, ID Rate: 0.6787383177570093
Tau: 0.2, ID Rate: 0.477803738317757
Tau: 0.3, ID Rate: 0.4567757009345794
Tau: 0.4, ID Rate: 0.4392523364485981
Tau: 0.5, ID Rate: 0.42757009345794394
Tau: 0.6, ID Rate: 0.4217289719626168
Tau: 0.7, ID Rate: 0.4182242990654206
Tau: 0.8, ID Rate: 0.4100467289719626
Tau: 0.9, ID Rate: 0.40654205607476634
Tau: 1, ID Rate: 0.40654205607476634
