Tau: 0, ID Rate: 0.4497663551401869
Tau: 0.001, ID Rate: 0.4719626168224299
Tau: 0.2, ID Rate: 0.22897196261682243
Tau: 0.3, ID Rate: 0.22429906542056074
Tau: 0.4, ID Rate: 0.2219626168224299
Tau: 0.5, ID Rate: 0.22079439252336447
Tau: 0.6, ID Rate: 0.2219626168224299
Tau: 0.7, ID Rate: 0.2266355140186916
Tau: 0.8, ID Rate: 0.22897196261682243
Tau: 0.9, ID Rate: 0.23014018691588783
Tau: 1, ID Rate: 0.23481308411214952
