Tau: 2, ID Rate: 0.7301401869158879
Tau: 3, ID Rate: 0.7067757009345794
Tau: 4, ID Rate: 0.6915887850467289
Tau: 5, ID Rate: 0.677570093457944
Tau: 6, ID Rate: 0.669392523364486
Tau: 7, ID Rate: 0.6612149532710281
Tau: 8, ID Rate: 0.647196261682243
Tau: 9, ID Rate: 0.6366822429906542
Tau: 10, ID Rate: 0.6273364485981308
